Acceptance Criteria,Acceptance Criteria
Only open CAPAs can be investigated,Only مفتوح CAPAs can be investigated
Only open deviations can be investigated,Only مفتوح deviations can be investigated
Only open risks can be analyzed,Only مفتوح risks can be analyzed
Only qualifications under review can be completed,Only qualifications under review can be مكتمل
Only risks in mitigation or monitoring can have mitigation initiated,Only risks in mitigation or monitoring can have mitigation initiated
Only risks under analysis can be completed,Only risks under analysis can be مكتمل
Only risks with mitigation in progress can be completed,Only risks with mitigation in progress can be مكتمل
Opening Date,Opening تاريخ
Options,Options
Order Owner,Order Owner
Order Status,Order حالة
Organization & network,Organization & network
Overall Score,Overall درجة
Overview,نظرة عامة
Package Size,Package Size
Packing List,Packing قائمة
Parameter Name,Parameter اسم
Parameter Type,Parameter نوع
Participants,Participants
Pass/Fail,Pass Fail
Passing Criteria,Passing Criteria
Passing Score,Passing درجة
Payment Entry,دفعة قيد
Payment Terms,دفعة Terms
Payment Type,دفعة نوع
Penalty,Penalty
Performance,أداء
Performance Metrics,أداء Metrics
Performance Requirements,أداء Requirements
Period From,Period From
Period To,Period إلى
Period To cannot be before Period From.,Period إلى cannot be before Period From.
Permission Name,Permission اسم
Permission Name {0} already exists,Permission اسم { 0 } already exists
Permissions,Permissions
Pharma Batch,Pharma Batch
Pharma Batch {0} not found,Pharma Batch { 0 } not found
Pharma Drug Alternative,Pharma Drug Alternative
Pharma Drug License,Pharma Drug License
Pharma Drug Pricing History,Pharma Drug Pricing History
Pharma Drug Registration,Pharma Drug Registration
Pharma Export Shipment,Pharma Export Shipment
Pharma Import LC,Pharma Import LC
Pharma Import LC Item,Pharma Import LC صنف
Pharma Import License,Pharma Import License
Pharma LC Request,Pharma LC طلب
Pharma LC Request Item,Pharma LC طلب صنف
Pharma Product Recall,Pharma منتج Recall
Pharma Quality Inspection,Pharma جودة Inspection
Pharma Regulatory Approval,Pharma Regulatory موافقة
Pharma Sample Register,Pharma Sample Register
Pharmaceutical,Pharmaceutical
Pharmacy Price,Pharmacy سعر
Photo,Photo
Photo Proof,Photo Proof
Plan Owner,خطة Owner
Planned Arrival,Planned Arrival
Planned Date,Planned تاريخ
Planned Delivery Date,Planned Delivery تاريخ
Planned Distance (KM),Planned Distance (KM)
Planned End Date,Planned نهاية تاريخ
Planned KM,Planned KM
Planned Start Date,Planned بداية تاريخ
Planned Start Date cannot be after Planned End Date,Planned بداية تاريخ cannot be after Planned نهاية تاريخ
Points,Points
Port Charges,Port Charges
Port of Discharge,Port of Discharge
Port of Loading,Port of Loading
Portal Name,بوابة اسم
Portal URL,بوابة URL
Portal URL must start with '/app/commerce/',بوابة URL must بداية with ' app commerce '
POS Invoices,POS Invoices
Posting Date,Posting تاريخ
Potential Consequences,Potential Consequences
Pregnancy Category,Pregnancy فئة
Prepared By,Prepared حسب
Prepared By is required,Prepared حسب is required
Prepared Date,Prepared تاريخ
Prerequisites,Prerequisites
Prescription is required for controlled substance {0},Prescription is required لـ controlled substance { 0 }
Prescription Number,Prescription رقم
Prescription number is required for controlled substances,Prescription رقم is required لـ controlled substances
Prescription Required,Prescription Required
Prevention Action,Prevention إجراء
Preventive,Preventive
Preventive Action Due Date,Preventive إجراء استحقاق تاريخ
Preventive Action Effectiveness,Preventive إجراء Effectiveness
Preventive Action Owner,Preventive إجراء Owner
Preventive Action Status,Preventive إجراء حالة
Preventive Actions,Preventive إجراءات
Preventive Actions are required for this CAPA type,Preventive إجراءات are required لـ this CAPA نوع
Preventive Due Date,Preventive استحقاق تاريخ
Preventive Owner,Preventive Owner
Preventive Status,Preventive حالة
Price List,سعر قائمة
Price Type,سعر نوع
Pricing,Pricing
Pricing History,Pricing History
Principal,Principal
Principal Amount,Principal مبلغ
Principal Amount must be greater than zero.,Principal مبلغ must be greater than zero.
Priority,Priority
Probability,Probability
Problem,Problem
Problem Description,Problem وصف
Problem Statement,Problem Statement
Procedure,Procedure
Process Area,Process Area
Product,منتج
Product Code,منتج كود
Product Recall {0} initiated for {1} - Severity: {2},منتج Recall { 0 } initiated لـ { 1 } - Severity: { 2 }
Proforma Invoice,Proforma فاتورة
Progress,Progress
projected_qty,projected qty
Protocol Approvals,Protocol موافقات
Protocol Date,Protocol تاريخ
Protocol Information,Protocol Information
Protocol must be prepared and dated before submission,Protocol must be prepared و dated before submission
Protocol Number,Protocol رقم
Protocol Title,Protocol عنوان
Protocol Type,Protocol نوع
Purchase Order,شراء Order
Purpose,Purpose
QA Approval,QA موافقة
QA Approval Date,QA موافقة تاريخ
QA Approval is required,QA موافقة is required
QA Approval is required for approved SOPs,QA موافقة is required لـ معتمد SOPs
QA Approver,QA Approver
QA Approver is required,QA Approver is required
qty,qty
Qty,Qty
Qualification Approvals,Qualification موافقات
Qualification Criteria,Qualification Criteria
Qualification Date,Qualification تاريخ
Qualification Information,Qualification Information
Qualification Level,Qualification Level
Qualification Manager,Qualification مدير
Qualification Manager is required,Qualification مدير is required
Qualification must be prepared and dated before submission,Qualification must be prepared و dated before submission
Qualification Number,Qualification رقم
Qualification Objectives,Qualification Objectives
Qualification Requirements,Qualification Requirements
Qualification Schedule,Qualification Schedule
Qualification Scope,Qualification Scope
Qualification Stage,Qualification Stage
Qualification Status,Qualification حالة
Qualification Team,Qualification Team
Qualification Team Member,Qualification Team Member
Qualification Team Members,Qualification Team Members
Qualification Test Procedure,Qualification Test Procedure
Qualification Test Result,Qualification Test Result
Qualification Title,Qualification عنوان
Qualification Type,Qualification نوع
Quality Assessment,جودة Assessment
Quality Certificate,جودة Certificate
Quality Control,جودة تحكم
Quality Impact,جودة Impact
Quality Inspection,جودة Inspection
Quality Parameter,جودة Parameter
Quality Parameters,جودة Parameters
Quality Performance,جودة أداء
Quality Requirements,جودة Requirements
Quality Status,جودة حالة
Quantity,Quantity
Quantity Affected,Quantity Affected
Quantity Approved,Quantity معتمد
Quantity Authorized,Quantity Authorized
Quantity Destroyed,Quantity Destroyed
Quantity Recovered,Quantity Recovered
Quantity Requested,Quantity Requested
Quantity Sold,Quantity Sold
Quarantine Date,Quarantine تاريخ
Quarantine Reason,Quarantine Reason
Quarantine Reason is required when Quality Status is Quarantined,Quarantine Reason is required when جودة حالة is Quarantined
Question,Question
Question Type,Question نوع
Quoted Value,Quoted Value
Rate,معدل
Rate %,معدل%
Read Permission,Read Permission
Reason for Alternative,Reason لـ Alternative
Reason for Change,Reason لـ Change
Recall Customer,Recall عميل
Recall Date,Recall تاريخ
Recall notification sent to customer {0} for recall {1},Recall notification sent إلى عميل { 0 } لـ recall { 1 }
Recall Number,Recall رقم
Recall Number {0} already exists,Recall رقم { 0 } already exists
Recall Product,Recall منتج
Recall Reason,Recall Reason
Recall Status,Recall حالة
Recall Type,Recall نوع
Recall {0} completed,Recall { 0 } مكتمل
Recipient Name,Recipient اسم
Recommendations,Recommendations
Record Keeping Requirements,سجل Keeping Requirements
Recovery Status,Recovery حالة
References,References
Region,Region
Regulatory,Regulatory
Regulatory Approval,Regulatory موافقة
Regulatory Approval is required for Controlled Substances,Regulatory موافقة is required لـ Controlled Substances
Regulatory Authority,Regulatory Authority
Regulatory Compliance,Regulatory امتثال
Regulatory Impact,Regulatory Impact
Regulatory Information,Regulatory Information
Regulatory Notification Sent,Regulatory Notification Sent
Regulatory Reference,Regulatory Reference
Regulatory Requirements,Regulatory Requirements
Regulatory Standard,Regulatory Standard
Regulatory Status,Regulatory حالة
Rejection Reason,Rejection Reason
Release Date,Release تاريخ
Remarks,Remarks
Renal Adjustment,Renal Adjustment
Renewal Reminder (Days),Renewal Reminder (Days)
Reoccurrence Prevented,Reoccurrence Prevented
Rep Code,Rep كود
Rep Code must be unique per company.,Rep كود must be unique per شركة.
Rep Name,Rep اسم
Rep target tracking,Rep target tracking
Reported By,Reported حسب
Reported Date,Reported تاريخ
Reports · Finance,تقارير · مالية
Representative,Representative
Reputation Impact,Reputation Impact
Request Date,طلب تاريخ
Request Items,طلب Items
Request Title,طلب عنوان
Required By,Required حسب
Required Corrective Actions,Required Corrective إجراءات
Required Documents,Required مستندات
Requirements,Requirements
reserved_qty,reserved qty
Residual Risk,Residual مخاطر
Residual Risk Score,Residual مخاطر درجة
Resolution,Resolution
Resolution Date,Resolution تاريخ
Resolution Notes,Resolution Notes
Resolution Plan,Resolution خطة
Resolution Status,Resolution حالة
Resolved By,Resolved حسب
Response Status,Response حالة
Responsibilities,Responsibilities
Responsibility,Responsibility
Restricted DocTypes,Restricted Doc Types
Restrictions,Restrictions
Result,Result
Result Value,Result Value
Return Amount,Return مبلغ
Returns,Returns
Returns Amount,Returns مبلغ
Review,Review
Review Date,Review تاريخ
Review Findings,Review Findings
Reviewed By,Reviewed حسب
Reviewed Date,Reviewed تاريخ
Revocation,Revocation
Revocation Date,Revocation تاريخ
Revocation Details,Revocation تفاصيل
Revocation Notes,Revocation Notes
Revocation Reason,Revocation Reason
Revoked By,Revoked حسب
Risk Analysis,مخاطر Analysis
Risk Approvals,مخاطر موافقات
Risk Assessment,مخاطر Assessment
Risk Category,مخاطر فئة
Risk Causes,مخاطر Causes
Risk Description,مخاطر وصف
Risk Information,مخاطر Information
Risk Level,مخاطر Level
Risk Matrix Position,مخاطر مصفوفة Position
Risk Mitigation,مخاطر Mitigation
Risk Mitigation Action,مخاطر Mitigation إجراء
Risk Monitoring,مخاطر Monitoring
Risk Monitoring Result,مخاطر Monitoring Result
Risk must be initiated and dated before submission,مخاطر must be initiated و dated before submission
Risk Number,مخاطر رقم
Risk Score,مخاطر درجة
Risk Statement,مخاطر Statement
Risk Status,مخاطر حالة
Risk Title,مخاطر عنوان
Risk Type,مخاطر نوع
Role,الدور
Role ID,دور معرف
Role ID already exists,دور معرف already exists
Role ID must start with 'commerce_',دور معرف must بداية with ' commerce '
Role Name,دور اسم
Root Cause,Root Cause
Root Cause Analysis,Root Cause Analysis
Root Cause is required for CAPA in this status,Root Cause is required لـ CAPA in this حالة
Root Cause is required for deviation in this status,Root Cause is required لـ deviation in this حالة
Rotation Frequency,Rotation Frequency
Route,Route
Route Date,Route تاريخ
Route efficiency,Route efficiency
Route Name,Route اسم
Route Plan,Route خطة
Route Plan does not exist.,Route خطة does not exist.
Route Plan is required,Route خطة is required
Route Plan must belong to same company and branch.,Route خطة must belong إلى same شركة و فرع.
Row {0}: Qty must be greater than zero.,Row { 0 }: Qty must be greater than zero.
Rule Name,Rule اسم
Rule Owner,Rule Owner
Safety Impact,Safety Impact
Safety Information,Safety Information
Safety Requirements,Safety Requirements
Sales Invoice,فاتورة بيع
Sales register,سجل المبيعات
Sales Rep,مبيعات Rep
Sales Representative,مبيعات Representative
Sales Representative must belong to same branch.,مبيعات Representative must belong إلى same فرع.
Sales Representative must match Route Plan assignment.,مبيعات Representative must match Route خطة assignment.
Sales summary,مبيعات ملخص
Sales Target,مبيعات Target
Sample Date,Sample تاريخ
Sample Type,Sample نوع
Schedule,Schedule
Schedule Reference,Schedule Reference
Scientific Name,Scientific اسم
Scope,Scope
Score,درجة
Score (0-100),درجة (0 - 100)
Security Requirements,Security Requirements
Sensor ID,Sensor معرف
Sequence,Sequence
Serial Number,Serial رقم
Serial Numbers,Serial Numbers
Serial Tracking,Serial Tracking
Service Performance,خدمة أداء
Session ID,Session معرف
Set commission expense and payable accounts before submit.,Set commission مصروف و payable حسابات before اعتماد.
Settlement,Settlement
Settlement Reference,Settlement Reference
Severity,Severity
Shelf Life (Months),Shelf Life (Months)
Shipment Date,Shipment تاريخ
Shipment Details,Shipment تفاصيل
Shipment Number,Shipment رقم
Shipping & Customs Charges,Shipping & Customs Charges
Shipping Line,Shipping Line
Sidebar Config,Sidebar Config
Signature,Signature
Signature Audit Trail,Signature تدقيق Trail
Signature Binding,Signature Binding
Signature binding verification failed,Signature binding verification فشل
Signature Date,Signature تاريخ
Signature ID,Signature معرف
Signature Information,Signature Information
Signature Name,Signature اسم
Signature Notes,Signature Notes
Signature Proof,Signature Proof
Signature Purpose,Signature Purpose
Signature Status,Signature حالة
Signature Time,Signature Time
Signature Type,Signature نوع
SOP Approvals,SOP موافقات
SOP Category,SOP فئة
SOP Content,SOP Content
SOP Distribution,SOP Distribution
SOP Document,SOP مستند
SOP Information,SOP Information
SOP Management,SOP إدارة
SOP must be prepared and dated before submission,SOP must be prepared و dated before submission
SOP Number,SOP رقم
SOP Status,SOP حالة
SOP Supporting Document,SOP Supporting مستند
SOP Title,SOP عنوان
SOP Type,SOP نوع
SOP Version History,SOP إصدار History
Source,Source
Source Date,Source تاريخ
Source Description,Source وصف
Source Information,Source Information
Source Reference,Source Reference
Source Type,Source نوع
Specification,Specification
Stakeholders,Stakeholders
Status,الحالة
Status Bar,حالة Bar
Stock Entry created for Batch {0},Stock قيد created لـ Batch { 0 }
Stop Reference,Stop Reference
Stops,Stops
Storage Condition,Storage Condition
Storage Requirements,Storage Requirements
Storage Temperature,Storage Temperature
Strength,Strength
Submitted By,Submitted حسب
Submitted Date,Submitted تاريخ
Substance Details,Substance تفاصيل
Substance Name,Substance اسم
Substitution Ratio,Substitution Ratio
Substitution Type,Substitution نوع
Success Factors,Success Factors
Supplier,المورد
Supplier Address,مورد عنوان
Supplier Details,مورد تفاصيل
Supplier does not exist,مورد does not exist
Supplier Information,مورد Information
Supplier is required,مورد is required
Supplier Name,مورد اسم
Supplier Type,مورد نوع
Supporting Documents,Supporting مستندات
System Description,النظام وصف
System Name,النظام اسم
Taken On,Taken On
Target Amount,Target مبلغ
Target Audience,Target Audience
Target Completion Date,Target Completion تاريخ
Target Completion Date cannot be in the past,Target Completion تاريخ cannot be in the past
Target DocType,Target Doc نوع
Target Product Category,Target منتج فئة
Target Region,Target Region
Target Temperature,Target Temperature
Target Value,Target Value
Team,Team
Team Member,Team Member
Technical Lead,Technical عميل محتمل
Temperature,Temperature
Temperature Excursion,Temperature Excursion
Temperature Excursion {0} created,Temperature Excursion { 0 } created
Temperature Log,Temperature سجل
Temperature Status,Temperature حالة
Temperature Unit,Temperature Unit
Tender,Tender
Tender is required,Tender is required
Tender Owner,Tender Owner
Tender pipeline,Tender pipeline
Tender Title,Tender عنوان
Tenders,Tenders
Test,Test
Test Case ID,Test حالة معرف
Test Case Title,Test حالة عنوان
Test Cases,Test حالات
Test Category,Test فئة
Test Data Requirements,Test بيانات Requirements
Test Date,Test تاريخ
Test Description,Test وصف
Test Environment,Test Environment
Test ID,Test معرف
Test Method,Test Method
Test Name,Test اسم
Test Plan,Test خطة
Test Procedure,Test Procedure
Test Procedures,Test Procedures
Test Procedures & Results,Test Procedures & Results
Test Reports,Test تقارير
Test Result,Test Result
Test Results,Test Results
Test Status,Test حالة
Test Strategy,Test Strategy
Test Title,Test عنوان
Test Tools,Test Tools
Tested By,Tested حسب
Therapeutic Class,Therapeutic Class
Tier Code,Tier كود
Tier To Amount cannot be below From Amount.,Tier إلى مبلغ cannot be below From مبلغ.
Tiered Commission,Tiered Commission
Tiers,Tiers
Timestamp,Timestamp
To Amount,إلى مبلغ
To Warehouse,إلى Warehouse
To Warehouse is required for Unload Vehicle.,إلى Warehouse is required لـ Unload مركبة.
Tolerability,Tolerability
Total Amount,إجمالي مبلغ
Total Cost,إجمالي تكلفة
Total Due,إجمالي استحقاق
Total Landed Cost,إجمالي Landed تكلفة
Total Landing Cost,إجمالي Landing تكلفة
Total Qty,إجمالي Qty
total_logs,إجمالي logs
Totals,Totals
Tracking,Tracking
Trade Name,Trade اسم
Trading,التجارة
Trading Commission Rule,تجارة Commission Rule
Trading Commission Settlement,تجارة Commission Settlement
Trading Commission Tier,تجارة Commission Tier
Trading Distribution Order,تجارة Distribution Order
Trading Distribution Order Item,تجارة Distribution Order صنف
Trading Installment Contract,تجارة Installment عقد
Trading Installment Schedule,تجارة Installment Schedule
Trading Route Plan,تجارة Route خطة
Trading Route Plan Stop,تجارة Route خطة Stop
Trading Sales Representa Mix,تجارة مبيعات Representa Mix
Trading Sales Representative,تجارة مبيعات Representative
Trading Tender,تجارة Tender
Trading Tender Competitor,تجارة Tender Competitor
Trading Tender Mix,تجارة Tender Mix
Trading Van Sales Invoice,تجارة Van مبيعات فاتورة
Trading Van Sales Invoice Item,تجارة Van مبيعات فاتورة صنف
Trading Vehicle,تجارة مركبة
Trading Vehicle Stock Transfer,تجارة مركبة Stock Transfer
Trading Vehicle Stock Transfer Item,تجارة مركبة Stock Transfer صنف
Trading Workcenter,تجارة Workcenter
trading-analytics-dashboard,تجارة - تحليلات - لوحة معلومات
trading-area-manager,تجارة - area - مدير
trading-auditor,تجارة - auditor
trading-cashier,تجارة - cashier
trading-ceo,تجارة - ceo
trading-chairman,تجارة - chairman
trading-cold-chain-manager,تجارة - cold - chain - مدير
trading-commercial-director,تجارة - commercial - director
trading-customer-portal,تجارة - عميل - بوابة
trading-customer-service,تجارة - عميل - خدمة
trading-dispatch,تجارة - dispatch
trading-executive-dashboard,تجارة - تنفيذي - لوحة معلومات
trading-export-manager,تجارة - export - مدير
trading-finance-desk,تجارة - مالية - desk
trading-finance-director,تجارة - مالية - director
trading-general-manager,تجارة - عام - مدير
trading-hr-director,تجارة - الموارد البشرية - director
trading-import-manager,تجارة - import - مدير
trading-inventory-controller,تجارة - inventory - controller
trading-operations-desk,تجارة - عمليات - desk
trading-operations-director,تجارة - عمليات - director
trading-purchase-manager,تجارة - شراء - مدير
trading-quality-manager,تجارة - جودة - مدير
trading-receiving,تجارة - receiving
trading-regulatory-officer,تجارة - regulatory - officer
trading-sales-director,تجارة - مبيعات - director
trading-sales-supervisor,تجارة - مبيعات - supervisor
trading-store-keeper,تجارة - store - keeper
trading-treasury,تجارة - treasury
trading-van-sales-pwa,تجارة - van - مبيعات - pwa
trading-warehouse-manager,تجارة - warehouse - مدير
Training,Training
Training Approvals,Training موافقات
Training Category,Training فئة
Training Content,Training Content
Training Date,Training تاريخ
Training Due Date,Training استحقاق تاريخ
Training Information,Training Information
Training Level,Training Level
Training Location,Training Location
Training Material,Training Material
Training Materials,Training Materials
Training must be prepared and dated before submission,Training must be prepared و dated before submission
Training Number,Training رقم
Training Objectives,Training Objectives
Training Participant,Training Participant
Training Participants,Training Participants
Training Record,Training سجل
Training Required,Training Required
Training Status,Training حالة
Training Title,Training عنوان
Training Type,Training نوع
Transfer,Transfer
Transfer Reference,Transfer Reference
Transfer Type,Transfer نوع
Transportation Charges,Transportation Charges
Trigger Events,Trigger Events
UOM,UOM
Usage,Usage
Used For,Used لـ
User,المستخدم
User Agent,مستخدم Agent
User does not have permission to sign this document type,مستخدم does not have permission إلى sign this مستند نوع
User Full Name,مستخدم Full اسم
User is required,مستخدم is required
User must be logged in to create signature,مستخدم must be logged in إلى create signature
Valid From,Valid From
Valid From date cannot be after Valid Until date,Valid From تاريخ cannot be after Valid Until تاريخ
Valid Until,Valid Until
Validation Level,تحقق Level
Validation Manager,تحقق مدير
Validation Manager is required,تحقق مدير is required
Validation Objectives,تحقق Objectives
Validation Protocol,تحقق Protocol
Validation Requirements,تحقق Requirements
Validation Schedule,تحقق Schedule
Validation Scope,تحقق Scope
Validation Stage,تحقق Stage
Validation Team,تحقق Team
Validation Team Member,تحقق Team Member
Validation Team Members,تحقق Team Members
Validation Test Case,تحقق Test حالة
Validation Test Result,تحقق Test Result
Van Sales (Z),Van مبيعات (Z)
Van Sales Invoice,Van مبيعات فاتورة
Variance,Variance
Variance Amount,Variance مبلغ
Vehicle,مركبة
Vehicle Code,مركبة كود
Vehicle Code must be unique per company.,مركبة كود must be unique per شركة.
Vehicle must belong to same branch.,مركبة must belong إلى same فرع.
Vehicle must match Route Plan assignment.,مركبة must match Route خطة assignment.
Vehicle Name,مركبة اسم
Vehicle Stock Transfer,مركبة Stock Transfer
Vehicle transfer summary,مركبة transfer ملخص
Vehicle Type,مركبة نوع
Vendor Assessment Team Member,Vendor Assessment Team Member
Vendor Performance Metric,Vendor أداء Metric
Vendor Qualification,Vendor Qualification
Vendor Required Document,Vendor Required مستند
Verification,Verification
Verification Criteria,Verification Criteria
Verification Date,Verification تاريخ
Verification Details,Verification تفاصيل
Verification Hash,Verification Hash
Verification Method,Verification Method
Verification Notes,Verification Notes
Verification Results,Verification Results
Verification Status,Verification حالة
Verification Timestamp,Verification Timestamp
Version,إصدار
Version Control,إصدار تحكم
Version History,إصدار History
Version Management,إصدار إدارة
Vessel Name,Vessel اسم
Warehouse,Warehouse
Warehouse Receipt,Warehouse Receipt
Warning: Batch {0} expires in {1} days,Warning: Batch { 0 } expires in { 1 } days
Warning: Expiry Date exceeds expected shelf life,Warning: Expiry تاريخ exceeds expected shelf life
Weight,Weight
Wholesale Price,Wholesale سعر
Workflow,سير العمل
Write Permission,Write Permission
You are not in the distribution list for this SOP,You are not in the distribution قائمة لـ this SOP
Zone,Zone
Zone Code,Zone كود
Zone Name,Zone اسم
{page_name},{ page اسم }
